5.969017639178680668e+00 6.033262555019405227e+00 6.057882496419759732e+00
6.199335545644598433e+00 6.394460520738739717e+00 6.104104219327162184e+00
6.033015513772618021e+00 6.094139337276033963e+00 6.056411372635778001e+00
5.959034778492280360e+00 6.013372004253755065e+00 6.008101845675379415e+00
6.069012184678793886e+00 6.069012184678793886e+00 5.994327970030747466e+00
6.174169435738628309e+00 6.254993573418738961e+00 5.863829321106493353e+00
6.728519827953651777e+00 6.248799976197778605e+00 5.827149645445680370e+00
7.217810999068944966e+00 6.437042667366116078e+00 6.454732254516979850e+00
6.658546631794276749e+00 6.076703851416670688e+00 6.411652345951941001e+00
7.097047408379613564e+00 7.185431005928799131e+00 6.702924127053280223e+00
6.457537161527619141e+00 6.573335532059466857e+00 7.371128179235274303e+00
6.045030262567752999e+00 5.926928452711530682e+00 6.614057700117517591e+00
6.820466963138279937e+00 6.914631266735456805e+00 7.283213660855808236e+00
7.156171876335889692e+00 6.473380095230188758e+00 6.416948938547021086e+00
7.297669681339262304e+00 6.969116071578992155e+00 8.582499873871359597e+00
9.107331013130691488e+00 1.298838899153663018e+00 7.436664325014229249e+00
5.671357162642203242e+00 6.981297275866759300e+00 6.786620972885975434e+00
9.724859213675664193e+00 7.746922358597501557e+00 1.433002206590019423e-01
2.923286788079578091e+00 2.178940958440498399e+00 5.297972863290055123e+00
6.185170904986224016e+00 7.121765082615538311e+00 7.307501071168394091e+00
5.133200343512803521e+00 8.363693429151155101e+00 7.529233272168321278e+00
6.847782537248713552e+00 7.500886921488055137e+00 7.834563050657809669e+00
6.606950213504116931e+00 7.359646983659294150e+00 6.339380639321441357e+00
5.802473333788146448e+00 6.678526145698119088e+00 6.520742291501013810e+00
7.503983131687294694e+00 8.145885035675489050e+00 9.196355863999873037e+00
8.489021349323500942e+00 8.831838374137257475e+00 8.270213709971750760e+00
9.497313393436989770e+00 8.591216659285731083e+00 6.168612040413460562e+00
7.331470066002804487e+00 7.660249319909276267e+00 7.515116216487713885e+00
6.339996430386240611e+00 6.722119536736090417e+00 7.046393465443216542e+00
8.666663550939214034e+00 7.076535963793812556e+00 8.887566843327274313e+00
7.109201059992162008e+00 7.551193468711096202e+00 6.243071422395824577e+00
7.332001568349902243e+00 6.495147204457998313e+00 6.449061936674894469e+00
8.743665143317588928e+00 8.485767323268033735e+00 9.215225312424074389e+00
7.031766041712117499e+00 5.812620979298752211e+00 7.802419383222353844e+00
7.469337346229927732e+00 6.805512863065635187e+00 8.235106517112857460e+00
7.226492868383640911e+00 7.416217482144222828e+00 7.839675705883435874e+00
