4.719324567646206781e+00 4.029437572595368167e+00 3.530291425724096932e+00
6.079172961574714762e+00 5.999104020365372492e+00 6.072765530951031998e+00
5.985088416247927867e+00 5.827845838327504246e+00 6.047101308724975866e+00
5.738001580934475321e+00 5.958317153630309448e+00 6.010481845285722713e+00
5.939071177722585304e+00 5.943505216271168123e+00 5.966572902527897071e+00
5.364106052307924699e+00 5.754920985553522605e+00 4.458134648121412802e+00
6.280160958501103785e+00 6.028977988004045052e+00 4.825136837101077880e+00
5.619312539969426368e+00 5.299917154681522469e+00 6.773089618853925131e+00
5.696855317370885352e+00 5.936727275996368292e+00 5.620790312948322764e+00
5.924841297259928474e+00 6.043438541152223564e+00 5.979729720947109861e+00
5.907459840841213783e+00 6.090837304193380319e+00 6.146663634552865574e+00
5.926765576654774215e+00 5.293277127008265026e+00 6.008696172914966382e+00
6.118477342378893624e+00 5.898934971220580969e+00 6.231887447811910619e+00
5.932683445332698646e+00 6.149211806816651027e+00 6.096759380309141996e+00
